objectid,identifier,filename,title,isbn,title-es,creator,illustrator,translator,description-en,description-es,date,location_first_en,location_first_es,latitude_first,longitude_first,location_second_en,location_second_es,latitude_second,longitude_second,location_third_en,location_third_es,latitude_third,longitude_third,location_fourth_en,location_fourth_es,latitude_fourth,longitude_fourth,subject-en,subject-es,tags-en,tags-es,age_group_interest_level,lexile level,lexile level spanish,atos level english,atos level spanish,ar_id,language,source,type,format,rights,rightsstatement
latchbo0107,1,latchbo0107.jpg,The Gift of the Poinsettia,,El regalo de la flor de Nochebuena,Pat Mora and Charles Ramírez Berg,Daniel Lechón,,"As he participates in the festivities of Las Posadas, preparing for the birth of Christ, a young Mexican boy worries about what gift he will have for baby Jesus.","Mientras participa en las posadas, preparándose para el nacimiento de Cristo, un pequeño niño mexicano está preocupado porque no sabe qué regalarle al niño Jesús.",1995,"Taxco, Guerrero, Mexico","Taxco, Guerrero, México",18.5566627808704,-99.6054910934837,,,,,,,,,,,,,Christmas--Fiction; Posadas (Social custom)--Fiction; Mexico--Fiction; Spanish language materials--Bilingual,Navidad--Ficción; Posadas (Costumbre social)--Ficción; México--Ficción; Materiales en español--Bilingüe,Las Posadas; Christmas; Mexican; Mexico; Poinsettias; Community; Nine nights; Candles; Gift from the heart,Las posadas; Navidad; Mexicano; México; Flor de Nochebuena; comunidad; nueve noches; velas; regalos del corazón,lower grades,,,3.5,3.3,18344,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0108,1,latchbo0108.jpg,The Golden Flower: A Taíno Myth from Puerto Rico,,,Nina Jaffe,Enrique O. Sánchez,,"This myth explains the origin of the sea, the forest and the island now called Puerto Rico.","El mito explica el origen del mal, la selva y la isla que ahora conocemos como Puerto Rico.",2005,Puerto Rico,Puerto RIco,18.2252996182013,-66.8516244107266,,,,,,,,,,,,,Taino Indians--Legends; Tales--Puerto Rico; Taino Indians--Legends; Indians of the West Indies--Puerto Rico--Legends; Creation--Folklore; Folklore--Puerto Rico,Indios Tainos--Leyendas; Cuentos--Puerto Rico; Indios Tainos--Leyendas; Gente indígena de las Antillas Francesas--Puerto Rico--Leyendas; Creación--Folclor; Folclor--Puerto Rico; Materiales en español,Folklore; Myths; Legends; Origin Story; Taíno; Indigenous; Puerto Rico;,Folclor; mitos; leyendas; cuentos de origen; Taíno; indígena; Puerto Rico,lower grades,660L,,3.7,,70338,Monolingual (English),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0109,1,latchbo0109.jpg,The Hero of Cinco de Mayo: Ignacio Zaragoza Seguín,,El héroe del Cinco de Mayo: Ignacio Zaragoza Seguín,José Angel Gutiérrez,Stephen Marchesi,Gabriela Baeza Ventura,"A biographical account of Ignacio Zaragoza Seguín, the commander of the Mexican army and navy during the battle that took place on Cinco de Mayo against the French army. ","El recuento biográfico de Ignacio Zaragoza Seguín, el comandante del ejército y la naval mexicana durante la batalla que tomó lugar el Cinco de mayo contra el ejército francés.",2017,"Goliad, TX","Goliad, TX",28.6688037793080,-97.3858414743374,"Monterrey, Nuevo Leon,  Mexico","Monterrey, Nuevo León, México",25.6883110379960,-100.3024232055570,"Puebla, México","Puebla, México",19.0423006909008,-98.1984618994028,"Mexico City, Mexico","Cuidad de México, México",19.4353443045095,-99.1566732989150,"Seguín, Ignacio Zaragoza--Juvenile literature; Mexican soldiers--Juvenile literature; Cinco de Mayo--Juvenile literature; Spanish language materials--Bilingual","Seguín, Ignacio Zaragoza--Literatura juvenil; Soldados mexicanos--Literatura juvenil; Cindo de Mayo--Literatura juvenil; Materiales en español--Bilingüe",Cinco de Mayo; Ignacio Zaragoza Seguín; War hero; Mexico; Texas; Biography; History,Cinco de Mayo; Ignacio Zaragoza Seguín; héroe de guerra; México; Texas; biografía; historia,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0110,1,latchbo0110.jpg,The Land of Lost Things,,El país de las cosas perdidas,Dina Bursztyn,Dina Bursztyn,,"When he looks for his missing blue pencil, a boy enters a stranger new world which contains some very familiar objects.","Cuando el protagonista empieza a buscar su color azul, un niño entra a un mundo nuevo y extraño que contiene algunos objetos que le son muy famliares.",2011,"Hudson Valley, NY","Hudson Valley, NY",43.1314394562518,-73.7040971226646,,,,,,,,,,,,,Lost and found possessions--Fiction; Spanish language materials--Bilingual,Objetos perdidos y encontrados--Ficción; Materiales en español--Bilingüe,Blue Pencil; Imagination; Imaginary worlds; Lost objects; wonder,Color azul; Imaginación; Mundos imaginarios; Objetos perdidos; maravillarse,lower grades,AD430L,,2.1,1.9,143498,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0111,1,latchbo0111.jpg,The Land of the Riddles,,La tierra de la adivinanzas,César Villarreal Elizondo,Anthony Accardo,Nasario García,"Sergio and Noemí find themselves transported into a strange land, where a scary woman who has betwitched many other townspeople tries to trap them with riddles they cannot answer.","Sergio y Noemí descubren que fueron transportados a una tierra extraña, donde una siniestra mujer que ha hechizado a muchas otras personas del pueblo intenta atraparlos con adivananzas que ellos no pueden resolver.",2002,"Sabinas Hidalgo, Nuevo León, Mexico","Sabinas Hidalgo, Nuevo León, México",26.5099512695912,-100.1782666258920,,,,,,,,,,,,,Riddles--Fiction; Witches--Fiction; Fantasy; Spanish language materials--Bilingual,Adivinanzas--Ficción; Brujas--Ficción; Fantasía; Materiales en español--Bilingüe,Woods; Riddles; Brother and sister; Old woman; Witches; Reading; Grandmothers,Bosque; adivinanzas; hermanos y hermanas; Mujer vieja; brujas; Lectura; abuelas,lower grades,430L,,2.1,1.9,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0112,1,latchbo0112.jpg,The Last Doll,,La última muñeca,Diane Gonzales Bertrand,Anthony Accardo,Alejandra Balestra,"A beautiful old-fashioned doll, long neglected on a toy store's shelves, becomes the last special doll given to a young girl when she celebrates her fifteenth birthday.",Una joven recibe de regalo una linda y antigua muñeca que ha sido abandonada por mucho tiempo en los estantes de una juguetería para su fiesta de quince años.,2000,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Dolls--Fiction; Birthdays--Fiction; Mexican Americans--Fiction; Spanish language materials--Bilingual,Muñecas--Ficción; Cumpleaños--Ficción; Mexicano americanos--Ficción; Materiales en español--Bilingüe,Fifteenth Birthday; Celebration; Dolls; Latino/a Tradition; Mexican American; Family; the last doll tradition,Quinceañera; Celebracion; Muñecas; Tradiciones Latino/a; mexicano americano; Familia; La tradición de la última muñeca,lower grades,,,4.2,4.2,45974,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0113,1,latchbo0113.jpg,The Little Doctor,,El doctorcito,Juan J. Guerra,Victoria Castillo,Gabriela Baeza Ventura,"Salvador assists his grandmother going to the doctor, but dislikes the way doctors care for their patients, he vows to become a doctor who speaks Spanish and English and cares about their patients.",Salvador ayuda a su abuela con el doctor pero le desagrada la forma en que el doctor trata a sus pacientes y promete hacerse un médico que hable español e inglés que cuide a sus pacientes.,2017,El Salvador,El Salvador,13.6840641078745,-89.3260044884474,"Los Angeles, CA","Los Ángeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,Grandmothers and grandsons--Fiction; Healthcare--Fiction; Hispanic American--Fiction; Spanish language materials--Bilingual,Abuelas y nietos--Ficción; Cuidado de salud--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Family; Grandmothers; Children; Doctors; Healthcare system; Immigrants; Discrimination; El Salvador,Familia; Abuelas; Niños; Doctores; Sistema de cuidado de salud; Inmigrantes; discriminación; El Salvador,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0114,1,latchbo0114.jpg,The Party for Papa Luis,,La fiesta para Papá Luis,Diane Gonzales Bertrand,Alejandro Galindo,Gabriela Baeza Ventura,"A cumulative tale in which Papá Luis' family and friends make preparations for his brithday fiesta,complete with a piñata  and a clown.",Un cuento cumulativo en el que la familia y los amigos de Papá Luis hacen preparaciones para su fiesta de cumpleaños con una piñata y un payaso.,2010,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Parties--Fiction; Birthdays--Fiction; Spanish language materials--Bilingual,Fiestas--Ficción; Cumpleaños--Ficción; Materiales en español--Bilingüe,Piñata; Birthday Party; Suprise Party; Family; Clowns,Piñata; Fiesta de cumpleaños; Fiesta sopresa; Familia; payasos,lower grades,400L,540L,4,4.5,136540,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0115,1,latchbo0115.jpg,The Patchwork Garden,,Pedacitos de huerto,Diane de Anda,Oksana Kemarskaya,Gabriela Baeza Ventura,"Toña and her grandmother decide to start a garden on a little patch of land in the city, this encourages Toña to start a patchwork gardening club for the kids in the neighborhood.",Toña y su abuela deciden empezar un huerto en un pedazo de tierra de la ciudad y esto motiva a Toña a empezar un club de retazos de huerto para los niños del barrio.,2013,"Los Angeles, CA","Los Ángeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,,,,,Gardening--Juvenile fiction; Vegetables--Juvenile fiction; Grandmothers--Juvenile fiction; Communties--Juvenile fiction; Gardening--Fiction; Vegetables--Fiction; Grandmothers--Fiction; Community life--Fiction; Spanish language materials--Bilingual,Jardinear--Ficción juvenil; Verduras--Ficción juvenil; Abuelas--Ficción juvenil; Comunidades--Ficción juvenil; Jardinear--Ficción; Verduras--Ficción; Abuelas--Ficción; Vida de comunidad--Ficción; Materiales en español--Bilingüe,Grandmothers; Gardening; Neighborhood; Community; Community garden; Plants; Vegetables; Planting,Abuelas; jardinear; barrios; comunidad; huerto de la comunidad; plantas; verduras; plantar,lower grades,980L,860L,4.6,5.1,166962,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0116,1,latchbo0116.jpg,The Place Where you Live,,El lugar donde vives,James Luna,Thelam Muraida,Gabriela Baeza Ventura,"Simple rhyming, repetitive text describes ""the place where you live,"" from the warm and sunny kitchen smelling of tortillas and hot chocolate to the yard, neighbors, school, library and front porch.","Un texto repetitivo, con una rima simple describe ""el lugar donde vives"", desde la cálida y soleada cocina con el aroma de tortillas y chocolate hasta el patio, los vecinos, la biblioteca en la escuela y el porche de la casa.",2015,"San Bernardino,  CA","San Bernardino, CA",34.1090615808056,-117.2846913742780,,,,,,,,,,,,,Stories in rhyme; Home--Fiction; Spanish language materials--Bilingual,Cuentos en rima; Hogar--Ficción; Materiales en español--Bilingüe,Rhyming; Poetry; Ode; Describing; Community; Neighborhood; Family; Friends,rima; poesía; oda; Descripción; comunidad; barrios; familia; amigos,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0117,1,latchbo0117.jpg,The Poet Upstairs,,,Judith Ortiz Cofer,Oscar Ortiz,,"When a poet moves into the apartment above hers, young Juliana asks to meet her and together they write poems of tropicals birds and a river that flows to the sea, typing out words that change the world, if only for a while.","Cuando una poeta se muda al departamento encima del de ella, la pequeña Juliana le pide conocerla y juntas escriben poemas de pájaros tropicales y de un río que corre hacia el mar, escribiendo en una máquina de escribir las palabras que transforman el mundo, aunque sólo sea por un momento.",2012,"Manhattan, NY","Manhattan, NY",40.7150685513317,-74.0166123890460,,,,,,,,,,,,,Poetry--Fiction; Authorship--Fiction; Imagination--Fiction,Poesía--Ficción; Autoría--Ficción; Imaginación--Ficción,Poetry; Poems; Typewriter; Song; Islands; Puerto Rico; Imagination; Writing,poesía; poemas; máquina de escribir; canciones; islas; Puerto Rico; imaginación; Escritura,lower grades,840L,,4.4,,153979,Monolingual (English),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0118,1,latchbo0118.jpg,The Remembering Day,,El Día de los Muertos,Pat Mora,Robert Casilla,Gabriela Baeza Ventura,"Long ago in what would come to be called Mexico, as Mamá Alma and her granddaughter, Bella, recall happy times while walking in the garden they have tended together since Bella was a baby, Mamá Alma asks that after she is gone her family remember her on one special day each year.","Hace mucho, en el país que ahora llamamos México, mientras Mamá Alma y su nieta Bella recuerdan los tiempos felices cuando caminaban en el jardín que ellas cuidaban desde que Bella era bebé, Mamá Alma le pide que cuando ella ya no esté que la familia la recuerde en un día especial cada año.",2015,"Santa Fe, NM","Santa Fe, NM",35.6872059479382,-105.9452736315340,,,,,,,,,,,,,Grandmothers--Fiction; Gardens--Fiction; Holidays--Mexico--Fiction; Spanish language materials--Bilingual,Abuelas--Ficción; Jardines--Ficción; Días festivos--México--Ficción; Materiales en español--Bilingüe,Grandmothers and grandaughters; Death; Grief; Day of the Dead; Celebrating Life; Memories; Mexico; Flowers;,Abuelas y nietas; muerte; dolor; Día de los Muertos; celebración de vida; recuerdos; México; flores,lower grades,AD700L,AD740L,4,3.8,177323,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0119,1,latchbo0119.jpg,"The Rowdy, Rowdy Ranch",,Allá en El Rancho Grande,Ethriam Cash Brammer,D. Nina Cruz,,"On the first visit to El Rancho Grande in Mexico, a Mexican-American boy hears the story of how his grandfather bought it ""for a song.""","En su primera visita a El Rancho Grande en México, un niño méxcio-americano escucha la historia de cómo su abuelo compró el rancho con ""una canción"".",2003,"Detroit, MI","Detroit, MI",42.3353376668041,-83.0559574021736,,,,,,,,,,,,,Mexican Americans--Juvenile fiction; Mexican Americans--Fiction; Grandparents--Fiction; Ranch life--Mexico--Fiction; Mexico--Fiction; Spanish language materials--Bilingual,Mexicano americanos--Ficción juvenil; Mexicano americanos--Ficción; Abuelos--Ficción; Vida de rancho--México--Ficción; México--Ficción; Materiales en español--Bilingüe,Ranch; Ranchera songs; Grandfather; Family gathering; Migrant farmer; Mexico; Mexican American; Mexican traditional food,Rancho; canciones rancheras; Abuelos; reunión de familia; agricultor migrante; México; Mexicano americano; comida tradicional mexicana,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0120,1,latchbo0120.jpg,The Runaway Piggy,,El cochinito fugitivo,James Luna,Laura Lacámara,Carolina Villarroel,A Mexican piggy cookie escapes from the bakery before it can be eaten and eludes an ever-growing line of people pursuing it. Includes recipes for piggy cookies.,Un cochinito se escapa de una panadería para que no se lo coman y evade una creciente fila de gente que los persigue. Incluye la recete para las galletas mexicanas en forma de cochinito.,2010,"Riverside, CA","Riverside, CA",33.9815816995588,-117.3777137101090,,,,,,,,,,,,,Folklore; Spanish language materials--Bilingual,Folclor; Materiales en español--Bilingüe,Reimagined Gingerbread Man; Fairy tale; Folklore; Cookie; Piggy Cookies; Repitition; Bakery; Trickery,cuento reinventado del hombre de jengibre; cuentos; folclor; galletas; galletas de cochinitos; repetición; panaderías; engaño,lower grades,630L,610L,2.9,3.1,138367,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0121,1,latchbo0121.jpg,The Story Circle,,El círculo de cuentos,Diane Gonzales Bertrand,Wendy Martin,Carolina E. Alonso,"The students attend school once again after a hurricane and are sad as their classroom library was destroyed, but find they can tell their own stories using their imagination.","Los estudiantes asisten a una escuela después del huracán y están tristes cuando la biblioteca se destruyó, pero descubren que pueden hacer sus propias historias usando su imaginación.",2016,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Stories--Fiction; Hispanic Americans--Fiction; Spanish language materials--Bilingual,Historias--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Hurricanes; Storytime; Imagination; Reading; Writing; Schools,huracanes; hora de cuentos; Imaginación; lectura; escritura; Escuelas,lower grades,,,2.5,2.7,182184,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0122,1,latchbo0122.jpg,The Stranger and the Red Rooster,,El forastero y el gallo rojo,Victor Villaseñor,José Jara,Gabriela Baeza Ventura,"When a tall, thin stranger with a horribly scarred face comes to Carlsbad, California, everyone is afraid of him until he and his big red rooster make them laugh.","Cuando un forastero alto y delgado con el rostro terriblemente cicratizado llega a Carlsbad, California, todos le tienen miedo a él y su gallo grande que los hace reír.",2006,"Carlsbad, CA","Carlsbad, CA",33.1587944524743,-117.3547713412070,,,,,,,,,,,,,Strangers--Fiction; Roosters--Fiction; Mexican Americans--Fiction; California--Fiction; Spanish language materials--Bilingual,Forasteros--Ficción; Gallos--Ficción; Mexicano americanos--Ficción; California--Ficción; Materiales en español--Bilingüe,Mexico; Immigrants; Rooster; Prejudice; Laughter; Community; Pets,México; inmigrantes; gallos; prejuicio; risa; comunidad; mascotas,lower grades,,,4,4.3,106973,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0123,1,latchbo0123.jpg,The Tongue Twister Tournament,,El torneo de trabalenguas,Nicolás Kanellos,Anne Vega,,Contestants compete to say different tongue twisters in this bilingual children's book.,Los concursantes compiten para decir trabalenguas en este libro infantil bilingüe.,2016,"Houston, TX","Houston, TX",29.7607529277658,-95.3573989741675,,,,,,,,,,,,,Tongue twisters--Fiction; Hispanic Americans--Fiction; Spanish language materials--Bilingual,Trabalenguas--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Tournament; Competition; Tongue Twisters; Bilingual; Latino/a; Latinx; Latin American,Torneo; competencia; Trabalenguas; Bilingüe; Latino/a; Latinx; latinoamericano,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0124,1,latchbo0124.jpg,The Triple Banana Split Boy,,El niño goloso,Lucha Corpi,Lisa Fields,,"Young Enrique, who loves to eat desserts, learns how to control--and appreciate--his sweet tooth, with the help of his mother and El Coco, a fearsome creature with a huge mouth and sticky hair.","El pequeño Enrique, a quien le encanta comer postres aprende a controlar y apreciar el gusto por el dulce con la ayuda de su madre y El Coco, una criatura espeluznnte con un grande hocico y pelo pegosteoso.",2009,"Oakland, CA","Oakland, CA",37.8079865934445,-122.2778918211940,,,,,,,,,,,,,Food habits--Fiction; Desserts--Fiction; Hispanic Americans--Fiction; Spanish language materials--Bilingual,Hábitos alimenticios--Ficción; Postres--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Desserts; Ice Cream; Moderation; Baking; Folklore; El Coco; Bogeyman; Chocolate Monster; Nightmares; Family,postres; helado; moderación; horneando; folclor; el cucuy; monstruo de chocolate; pesadilla; familia,lower grades,,,3.5,4.2,131067,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0125,1,latchbo0125.jpg,The Woodcutter's Gift,,El regalo del leñador,Lupe Ruiz-Flores,Elaine Jerome,Gabriela Baeza Ventura,"When a tree falls in the middle of a small town, Tomás, a woodcutter makes beautiful animal carvings out of the dead tree for the community to enjoy together.","Cuando un árbol cae en medio de un pequeño pueblo, Tomás, el leñador talla lindos animales con la madera el árbol viejo. para que la comunidad los disfrute",2007,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Trees--Fiction; Woodcutter--Fiction; Spanish language materials--Bilingual,Árboles--Ficción; Leñador--Ficción; Materiales en español--Bilingüe,Community; Woodworking; Animal Carvings; Painting; Art,Comunidad; trabajo de madera; esculturas de animales; pintura; arte,lower grades,,,3.8,4.1,118996,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0126,1,latchbo0126.jpg,These Hand: My Family's Hands,,Estas manos: Manitas de mi familia,Samuel Caraballo,Shawn Costello,,"In this ode to family, the young narrator compares the hands of family members to plants in the natural world. She promises to give back all the love they have always given her. ","En esta oda a la familia, la pequeña narradora compara las manos de los miembros de su familia a las plantas en el mundo natural. Promete que regresará todo el amor que siempre le han dado.",2014,"Vieques, PR","Vieques, PR",18.1480866157188,-65.4453716992607,,,,,,,,,,,,,Families--Fiction; Love--Fiction; Hand--Fiction; Hispanic Americans--Fiction; Spanish language materials--Bilingual,Familias--Ficción; Amor--Ficción; Manos--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Family; Hands; Puerto Rico; Puerto Rican; Trees; Roses; Nature,Familia; Manos; Puerto Rico; Puertorriqueños; árboles; Rosas; naturaleza,lower grades,,,3.2,3.1,174190,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0127,1,latchbo0127.jpg,Tina and the Scarecrow Skins,,Tina y las pieles de espantapájaros,Ofelia Dumas Lachtman,Alex Pardo DeLange,Jose Juan Colín,"Tina's mother doesn't seem to accept her new friend until the night Mamá cooks tamales, and they learn they both speak the same language.","La madre de Tina no quiere aceptar a su nuevo amigo hasta la noche cuando Mamá cocina tamales, y ambos aprenden a hablar el mismo idioma.",2002,"Los Angeles, CA","Los Ángeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,,,,,Friendship--Fiction; Prejudices--Fiction; Mothers--Fiction; Spanish language materials--Bilingual,Amistad--Ficción; Prejuicios--Ficción; Madres--Ficción; Materiales en español--Bilingüe,Friendship; Differences; Tamales; Corn husks; Scarecrow Skins; Loneliness,Amistad; diferencias; tamales; hojas de maíz; pieles de espantapájaros; soledad,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0128,1,latchbo0128.jpg,Tomasa the Cow,,La vaca Tomasa,Pietrapiana,Pietrapiana,,"Tired of being hooked to a milking machine, Tomasa the one-horned cow leaves the farm on a quest to find freedom.","Cansada de estar atada a una máquina que la ordeña, Tomasa, la vaca de un sólo cuerno, deja la granja en busca de la libertad.",1999,"Buenos Aires, Argentina","Buenos Aires, Argentina",-34.6041093421853,-58.3722559280336,"New York City, NY",Ciudad de Nueva York; NY,40.7145481957583,-73.9783177615601,,,,,,,,,Cows--Fiction; Freedom--Fiction; Spanish language materials--Bilingual,Vacas--Ficción; Libertad--Ficción; Materiales en español--Bilingüe,Freedom; Immigrants; City; Escape; Cow; Bird; Friends; Sea,libertad; inmigrantes; ciudad; escapar; vacas; pájaro; amigos; el mar,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0129,1,latchbo0129.jpg,Uncle Chente's Pinic,,El pinic de Tío Chente,Diane Gonzales Bertrand,Pauline Rodriguez Howard,Julia Mercedes Castilla,"A big rainstorm and a power failure during a Fourth of July picnic in honor of Uncle Chente cause a change in plans, resulting in a very special family gathering.","Una fuerte tormenta y un apagón durante un picnic el Cuatro de julio en honor de Tío Chente causa un gran cambio de planes, lo cual resulta en una reunión familiar muy especial.",2001,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Picnicking--Fiction; Fourth of July--Fiction; Uncles--Fiction; Mexican Americans--Fiction; Spanish language materials--Bilingual,Picnic--Ficción; Cuatro de Julio--Ficción; Tíos--Ficción; Mexicano americanos--Ficción; Matierales en español--Bilingüe,Family gathering; Fourth of July; Independence Day; Mexican Americans; Power outage; Uncles; Pinic,reunión de familia; cuatro de julio; día de la Independencia americana; corte de electricidad; tíos; picnic,lower grades,,,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0130,1,latchbo0130.jpg,Waiting for Papá,,Esperando a Papá,René Caolto Laínez,Anthony Accardo,,"When a young boy and his mother come to the United States from El Salvador, leaving his father behind, the boy misses his father very much and wants to do something special to show him how much he cares.","Cuando un niño pequeño y su madre vienen a los Estados Unidos de El Salvador dejando a su padre atrás, el niño extraña tanto a su padre que decide hacer algo especial para demostrárselo.",2004,El Salvador,El Salvador,13.6840641078745,-89.3260044884474,"Los Angeles, CA","Los Ángeles, CA",34.0610061466069,-118.2002894138790,,,,,,,,,Salvadoran Americans--Juvenile fiction; Salvadoran Americans--Fiction; Fathers and sons--Fiction; Immigrants--Fiction; Spanish language materials--Bilingual,Salvadoreños americanos--Ficción juvenil; Salvadoreños americanos--Ficción; Padres e hijos--Ficción; Inmigrantes--Ficción; Materiales en español--Bilingüe,El Salvador; Immigrants; Father's Day; Radio Program; School essays,El Salvador; Inmigrantes; Dia del padre; programa de radio; ensayos de escuela,lower grades,,,3.5,3.8,84332,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0131,1,latchbo0131.jpg,"Water, Little Water",,"Agua, Agüita",Jorge Tetl Argueta,Felipe Ugalde Alcántara,Gabriela Baeza Ventura,"Describes--in English , Spanish, and Nahuat--the life cycle of water form the perspective of one drop.","Describe en inglés, español y nahuat el ciclo de vida del agua desde la perspectiva de una gota.",2017,"San Francisco, CA","San Francisco, CA",37.7763978658059,-122.4187202574820,,,,,,,,,,,,,Water--Fiction; Polyglot materials,Agua--Ficción; Materiales políglotas,Trilingual; Indigenous author; water cycle; water drop; life of water; El Salvador,Trilingüe; autor indígena; ciclo de agua; gota de agua; vida del agua; El Salvador,lower grades,470L,500L,1.9,1.6,192341,"Trilingual (English, Spanish, and Nahuat)",,Image; StillImage,image/jpg,Arte Público Press,
latchbo0132,1,latchbo0132.jpg,We Are Cousins,,Somo primos,Diane Gonzales Bertrand,Christina Rodriguez,,Descibes the good and the bad about being cousins from the perspective of six cousins.,Describe las cosas buenas y malas de ser primos desde la perspectiva de seis primos.,2007,"San Antonio, TX","San Antonio, TX",29.4318576360270,-98.4979500102036,,,,,,,,,,,,,Cousins--Fiction; Hispanic American--Fiction; Spanish language materials--Bilingual,Primos--Ficción; Hispanoamericanos--Ficción; Materiales en español--Bilingüe,Cousins; Family; Aunts; Sharing; Family life; Friendship,Primos; Familia; Tías; compartir; vida familiar; amistad,lower grades,,,1.2,2,119000,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0133,1,latchbo0133.jpg,When Julia Danced Bomba,,Cuando Julia bailaba bomba,Raquel M. Ortiz,Flor De Vita,Gabriela Baeza Ventura,"Young Julia struggles with the steps to the Afro-Puerto Rican dance known as bomba, but when she quits trying so hard and listens and feels the beat of the drums, she is able to relax, enjoy herself and do the steps perfectly.","La pequeña Julia batalla con los pasos del baile afro puertorriqueño conocido como ""bomba"", pero deja de intentar tanto y escucha y siente el tamborileo, se relaja, disfruta de la música y hace los pasos con perfección. ",2019," Lorain, OH","Lorain, OH",41.4526370972631,-82.1820356445655,,,,,,,,,,,,,Bomba(Dance)--Fiction; Dance--Puerto Rico--Fiction,Bomba (Baile)--Ficción; Baile--Puerto Rico--Ficción,Dancing; Bomba; Puerto Rico; Afro-Puerto Rican; Afrolatina; Afrolatine; Afrolatinx,Bailar; Bomba; Puerto Rico; Afropuertorriqueño; afrolatina; afrolatine; afrolatinx,lower grades,820L,710L,,,,Bilingual (English and Spanish),,Image; StillImage,image/jpg,Arte Público Press,
latchbo0134,1,latchbo0134.jpg,"Wind, Little Wind",,"Viento, Vientito",Jorge Tetl Argueta,Felipe Ugalde Alcántara,Elizabeth Bell,"Describes--in Spanish, English, and Nahuat--the power of wind from the perspective of a mischievous youngster.","Describe en español, inglés y nahuat el poder del viento desde la perspectiva de un joven travieso.",2022,"San Francisco, CA","San Francisco, CA",37.7763978658059,-122.4187202574820,,,,,,,,,,,,,Winds--Fiction; Polyglot materials,Viento--Ficción;  Materiales políglotas,Indigenous Author; Trilingual; Wind; Air; Nature; The force of wind,"Autor indígena; Trilingüe; Viento; aire; naturaleza, fuerza del viento",lower grades,,,,,,"Trilingual (English, Spanish, and Nahuat)",,Image; StillImage,image/jpg,Arte Público Press,
